;;;65-69 years;554;72;1;1;4;2;2;1;4;1;4;1;3;3;2;2;1;1;3;3;3;2;3;2;5;1;1;2;3;3;3;4;1;63;3;3;4;2;7;1;1;0;3;2;1;1;3;1;3;5;3;3;2;3;0;3;3;1;2;1;1;1;0;47;0;1;2;1;2;1;3;1;2;3;1;2;1;1;2;1;1;0;1;2;0;2;2;2;0;4;0;3;2;2;2;36;0;2;0;0;3;1;0;1;1;2;1;1;2;2;1;1;3;1;2;1;1;0;2;0;1;0;2;0;4;1;43;1;0;1;0;2;0;1;3;4;0;0;2;6;0;1;1;1;2;1;1;1;1;1;1;1;2;2;3;2;0;2;37;0;1;2;2;0;1;0;2;1;0;1;3;1;4;1;1;1;0;1;1;1;1;0;1;1;3;2;1;1;3;35;0;1;1;1;0;0;0;4;2;1;1;0;0;0;2;3;1;1;0;2;1;2;1;2;0;0;1;1;4;1;2;40;1;3;0;2;2;2;3;0;2;3;1;0;1;1;1;2;1;2;0;2;0;2;1;0;0;1;1;2;3;0;1;37;2;0;3;0;1;2;0;0;2;2;0;0;0;2;1;2;1;1;0;3;1;0;3;1;0;3;1;2;4;0;48;3;0;1;0;3;2;1;2;2;3;2;2;0;1;0;0;3;3;1;2;0;0;3;2;0;3;4;2;0;3;0;42;3;2;2;2;1;4;0;3;0;1;1;0;1;2;0;0;0;1;0;1;2;0;1;2;1;3;1;2;3;3;54;1;2;3;0;2;2;2;3;1;1;2;3;4;0;2;3;0;2;0;3;0;1;2;0;3;2;2;1;2;2;3;
;;;70-74 years;782;128;2;5;1;4;3;4;4;5;4;3;4;1;3;2;5;7;3;5;3;4;4;7;5;8;6;7;4;6;2;4;3;112;4;5;5;7;5;3;2;5;3;6;4;6;5;5;5;4;4;2;2;3;1;7;2;5;3;4;1;4;0;60;5;3;2;2;2;4;3;2;4;2;2;3;3;1;0;4;0;1;4;0;0;0;2;3;2;2;0;0;3;1;0;51;3;1;1;3;2;1;1;1;3;1;1;2;3;2;1;3;1;4;2;2;1;3;1;0;0;1;3;0;2;2;52;0;1;1;3;3;1;3;1;2;1;1;1;3;1;1;2;0;1;1;7;1;0;0;4;2;3;1;1;2;0;4;51;3;2;1;0;0;1;0;3;1;2;1;1;3;1;0;2;5;0;3;4;3;1;3;2;4;2;0;0;3;0;52;1;0;3;0;1;2;1;2;1;1;3;2;0;5;3;0;3;7;2;0;1;2;2;1;0;1;1;3;1;2;1;54;2;1;1;2;1;1;3;1;3;3;1;2;2;0;1;1;4;1;1;1;2;2;1;4;3;0;3;2;2;2;1;51;0;0;2;2;3;0;1;1;4;1;1;1;2;1;0;1;1;2;3;1;5;3;2;2;1;1;3;0;2;5;57;2;3;5;0;2;2;2;0;2;1;4;1;1;1;1;2;4;2;1;1;1;2;2;2;2;1;1;4;2;1;2;55;2;1;3;2;1;2;4;1;2;2;2;1;1;2;1;1;3;1;3;1;2;4;2;1;0;3;2;1;3;1;59;2;2;0;4;4;1;3;1;1;0;1;2;1;1;0;4;4;3;2;1;2;4;2;1;2;0;3;1;2;1;4;
;;;75-79 years;1201;206;6;6;9;6;3;8;5;7;5;9;7;3;5;6;6;7;3;7;8;2;6;8;11;9;10;10;9;7;4;8;6;150;9;8;6;6;7;6;7;5;4;9;4;7;7;5;6;5;5;2;6;6;4;4;5;6;6;2;2;1;0;94;1;3;4;4;6;8;3;4;8;0;3;3;1;3;3;3;3;3;2;3;2;2;1;2;2;3;3;2;5;1;3;73;4;1;3;2;4;4;0;2;7;0;2;2;4;0;2;0;0;4;2;2;5;2;3;1;2;2;3;3;1;6;85;3;3;6;0;4;5;3;2;0;1;2;2;1;1;2;2;1;1;4;6;2;3;2;2;4;3;5;2;2;4;7;80;0;5;2;5;4;3;0;4;2;4;3;0;1;5;3;3;0;5;2;5;5;1;2;5;1;3;2;1;0;4;84;4;5;2;1;3;3;3;4;4;0;4;4;2;1;3;3;5;2;2;4;5;2;1;2;2;1;0;2;5;1;4;94;2;2;4;4;5;0;3;1;4;3;1;6;4;3;0;5;5;2;1;3;3;0;4;4;4;2;6;5;3;4;1;72;2;3;0;1;3;3;1;3;2;3;3;7;3;2;1;2;1;3;2;4;1;4;1;1;7;2;1;2;1;3;81;1;0;3;3;2;4;1;5;2;0;1;4;1;2;0;6;1;4;1;2;5;6;2;1;4;4;4;4;3;2;3;88;2;3;3;5;0;4;3;3;3;1;7;3;4;3;2;1;1;5;1;6;3;5;1;5;5;1;3;3;1;1;94;3;3;6;4;3;8;1;0;3;4;0;3;6;2;3;0;2;1;4;5;3;1;2;3;1;8;6;5;0;3;1;
;;;80-84 years;1797;333;7;6;8;8;10;6;5;5;12;5;11;16;12;15;10;6;9;19;8;14;16;16;14;8;16;8;17;13;9;15;9;211;8;7;10;11;9;13;7;13;13;9;8;6;9;5;6;4;14;1;9;5;7;4;3;8;7;6;2;7;0;157;5;4;4;9;5;5;4;5;2;5;3;7;5;3;5;5;3;7;5;4;3;10;7;6;2;5;5;7;4;7;6;112;2;7;3;2;2;5;3;5;4;6;5;4;3;4;1;11;3;3;3;1;3;4;5;5;1;4;1;4;3;5;106;5;2;11;3;4;6;3;2;6;3;2;5;6;3;3;1;3;3;3;0;5;2;3;2;2;4;3;1;5;1;4;102;3;0;6;6;4;3;4;3;2;2;5;2;3;4;3;1;2;4;2;5;4;1;5;1;3;4;4;6;8;2;130;3;4;6;3;2;2;4;8;4;5;5;4;5;3;2;5;5;4;3;3;4;0;8;3;3;7;7;6;7;2;3;138;2;6;2;4;11;8;4;6;10;3;9;5;4;1;3;5;5;1;7;6;1;0;2;6;5;4;4;6;1;6;1;125;5;8;5;2;1;3;2;8;2;5;5;7;6;4;6;3;3;2;3;4;3;2;5;6;4;2;3;7;4;5;121;4;5;7;3;9;3;4;7;2;1;2;6;3;3;5;5;2;3;6;0;5;2;1;7;0;4;5;5;4;5;3;124;4;5;3;4;4;3;3;6;2;6;3;5;0;4;5;3;3;2;4;4;4;4;3;7;3;4;8;11;3;4;138;1;7;5;4;2;7;1;6;2;3;6;4;4;2;6;5;4;4;8;8;4;1;2;3;7;3;11;3;7;3;5;
;;;85 or more years;6179;1079;29;21;18;25;20;30;33;25;22;32;41;34;39;35;39;33;40;29;42;32;54;45;32;50;42;42;45;38;40;43;29;711;40;34;42;31;26;29;25;29;39;33;29;39;15;19;15;25;29;16;15;18;25;21;19;17;22;18;19;22;0;462;13;9;24;15;17;15;18;22;16;16;14;19;13;17;8;15;11;12;17;19;14;17;20;12;19;10;14;7;16;12;11;396;16;21;19;17;14;14;10;16;15;9;14;10;13;11;15;14;11;9;17;7;16;11;9;12;10;15;13;15;15;8;399;9;11;16;16;18;7;10;12;14;11;15;11;21;13;13;12;16;16;12;13;22;10;8;8;17;14;19;8;12;7;8;375;6;10;7;5;13;13;9;12;16;14;12;17;18;13;16;12;16;10;15;10;9;16;7;13;17;15;14;16;12;12;427;16;18;14;27;17;15;8;9;14;11;12;14;14;17;11;12;16;19;9;19;11;11;13;8;13;16;15;8;14;15;11;418;9;18;8;16;8;16;12;13;16;9;10;18;12;8;17;12;16;12;15;11;17;24;18;13;11;11;11;15;10;14;18;435;5;18;18;12;10;10;9;18;13;13;15;17;17;21;15;10;17;17;19;13;12;16;17;15;18;16;17;10;10;17;441;11;11;9;18;16;14;19;14;16;12;16;20;14;12;16;14;17;12;13;13;14;17;7;10;11;12;13;13;18;19;20;500;19;14;12;17;9;19;18;12;20;13;16;10;14;17;13;25;15;22;9;19;15;12;16;15;23;22;20;19;20;25;536;29;14;13;19;16;20;21;18;14;23;16;14;13;18;18;21;12;16;14;17;17;22;15;17;17;11;21;20;17;20;13;
;1B: Península de Setúbal;M;0-64 years;908;120;3;2;2;5;5;7;2;3;3;5;3;7;3;5;6;7;2;5;3;5;3;1;1;8;7;1;0;4;3;3;6;98;2;6;4;2;6;3;5;5;4;1;6;7;5;1;5;4;4;3;3;5;2;1;4;4;2;2;0;2;0;90;2;4;4;5;2;5;4;5;4;5;1;0;0;2;2;3;2;3;3;1;4;5;4;3;4;6;3;2;0;1;1;67;0;3;2;4;0;3;0;3;1;4;2;0;2;2;3;0;3;4;4;5;3;3;3;1;3;2;2;2;3;0;65;1;3;1;1;0;0;2;2;4;4;1;3;1;0;2;1;4;2;2;2;2;2;6;2;2;2;3;3;2;4;1;63;1;3;3;0;1;3;2;0;2;1;2;2;2;1;7;1;4;2;3;1;2;2;0;5;3;1;3;3;2;1;56;2;2;1;4;1;3;2;3;1;2;0;1;1;1;2;3;0;3;0;1;4;0;1;4;3;1;2;1;3;2;2;65;1;0;3;2;2;5;5;2;1;4;2;2;1;4;0;4;2;1;1;2;1;1;3;2;2;2;0;3;3;1;3;79;2;4;1;1;5;2;4;4;6;2;3;8;3;2;1;1;0;2;3;2;4;2;3;2;3;1;2;1;4;1;70;3;3;1;2;2;2;2;1;2;3;0;1;1;2;3;2;1;1;3;5;3;3;3;1;3;1;4;2;4;4;2;74;0;2;4;2;3;2;4;4;4;3;1;2;0;2;0;0;3;3;4;4;2;3;1;2;0;4;3;5;3;4;61;1;5;1;2;1;1;6;1;5;0;1;2;2;0;3;1;4;3;3;1;1;1;2;2;0;4;2;0;0;2;4;
;;;65-69 years;437;62;3;1;0;1;1;0;1;1;2;2;1;2;1;0;5;1;4;4;1;1;0;2;4;0;1;3;4;0;7;3;6;61;8;4;3;3;1;4;2;4;3;2;1;3;2;2;2;0;1;0;2;0;0;2;1;2;3;1;3;2;0;38;1;0;1;2;0;2;1;3;1;1;0;0;1;0;4;1;1;1;3;1;2;0;0;0;0;5;1;0;2;2;2;28;0;0;0;1;2;0;1;1;1;2;1;1;2;1;2;0;1;0;0;2;1;0;2;2;1;0;3;0;0;1;39;0;3;1;0;2;1;2;2;3;1;1;0;1;1;1;3;1;1;3;1;2;1;0;0;2;2;2;0;0;1;1;23;3;1;0;1;1;1;0;1;0;0;1;1;0;1;1;0;0;3;0;0;0;0;1;3;2;0;1;0;1;0;30;2;0;3;1;1;0;2;1;2;0;0;1;2;1;0;0;1;1;2;0;4;0;0;0;2;1;0;1;1;1;0;29;0;2;1;2;2;2;1;2;1;2;0;2;2;0;1;1;1;2;0;0;0;0;1;0;2;0;1;0;0;1;0;25;1;2;4;0;1;2;0;0;0;0;2;1;0;1;1;0;0;0;0;0;0;0;1;2;1;1;0;1;1;3;34;0;1;2;0;2;0;2;2;3;2;2;0;1;1;1;1;2;1;3;2;1;0;0;0;0;0;0;1;2;1;1;32;3;1;0;0;0;0;1;0;0;3;1;1;2;1;1;1;0;2;1;0;0;2;1;4;0;1;0;3;0;3;36;1;1;3;1;1;0;2;2;0;3;0;2;1;1;3;0;0;1;2;1;0;0;2;1;0;3;2;1;1;1;0;
;;;70-74 years;633;110;3;6;0;1;3;2;2;1;2;2;2;2;4;4;7;3;2;4;3;2;4;6;0;9;3;6;4;4;4;8;7;61;6;2;5;5;0;1;3;6;3;3;1;3;0;0;2;4;2;0;1;1;0;1;2;2;3;2;2;1;0;48;3;2;3;3;0;0;1;1;0;5;3;2;2;3;0;0;2;1;0;1;1;2;1;1;1;0;0;2;0;5;3;56;2;3;2;3;0;2;2;1;1;4;3;2;0;2;1;5;3;4;0;2;2;1;1;0;3;1;1;2;3;0;48;2;2;1;1;1;2;0;3;0;0;2;2;2;1;2;2;0;2;3;2;0;3;1;2;2;2;2;2;2;1;1;36;1;2;1;1;0;0;1;0;2;0;0;4;1;2;1;3;1;3;0;1;2;1;2;3;0;0;0;1;1;2;46;4;1;1;1;3;2;0;3;0;4;1;2;1;0;3;1;0;1;1;1;1;2;0;1;2;4;0;0;2;0;4;27;2;0;1;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;3;2;1;0;0;0;1;3;1;1;2;2;2;39;1;1;2;3;3;1;1;1;4;0;3;1;3;0;3;0;2;1;1;0;1;0;0;1;0;1;3;1;1;0;54;1;2;0;0;2;2;1;1;5;2;1;0;3;1;0;3;6;2;4;2;2;0;2;1;1;1;1;0;3;4;1;56;2;3;1;2;1;3;2;1;4;0;1;1;2;1;2;1;2;3;3;0;2;1;5;4;1;2;1;3;1;1;52;2;2;4;2;5;1;2;1;0;2;1;3;3;1;1;0;2;0;3;2;1;4;1;1;1;2;2;0;2;1;0;
;;;75-79 years;735;117;1;4;1;0;5;5;4;3;3;3;6;1;3;3;5;3;6;4;4;4;3;6;4;4;3;6;4;5;3;6;5;91;2;1;5;4;1;5;4;4;4;6;2;3;3;4;7;3;1;5;2;4;1;4;2;4;2;4;4;0;0;53;1;0;0;4;1;2;2;2;2;3;3;3;0;1;2;1;3;1;2;0;3;1;2;3;2;1;2;3;1;0;2;43;2;3;1;0;2;0;1;0;2;2;1;1;4;0;2;3;1;0;1;1;3;2;1;2;1;0;3;1;1;2;63;2;1;3;3;3;2;2;1;2;1;2;2;1;3;2;3;3;2;1;3;2;2;0;3;2;0;2;4;3;2;1;47;1;0;2;0;1;3;2;2;3;1;0;2;1;1;3;1;2;1;2;2;7;0;0;1;3;1;2;1;1;1;56;3;3;0;4;1;1;2;2;4;2;2;0;1;4;2;2;5;2;2;4;0;0;0;2;2;0;2;2;1;1;0;46;0;2;1;3;1;2;3;1;2;0;1;4;1;1;2;2;2;0;1;2;2;1;2;3;1;2;0;0;0;2;2;43;2;1;4;1;1;2;2;3;1;1;1;2;1;0;0;3;3;1;0;2;0;3;0;2;2;0;2;0;2;1;47;1;1;0;2;1;2;2;1;3;2;1;3;4;2;2;1;1;1;1;1;0;3;1;2;0;2;1;2;2;0;2;56;0;0;1;0;4;5;0;3;1;2;4;1;1;1;0;1;2;2;0;1;6;1;2;3;0;3;1;3;7;1;73;0;1;2;0;2;5;3;3;5;2;2;0;1;2;1;5;2;3;4;0;5;4;1;1;7;4;4;0;1;1;2;
;;;80-84 years;886;169;5;2;3;5;6;4;3;3;5;7;4;4;7;7;8;6;2;2;4;8;4;11;12;8;4;4;5;5;8;8;5;111;5;6;2;5;3;9;8;5;3;6;8;4;2;6;4;2;3;3;2;1;2;4;6;3;3;3;1;2;0;71;5;4;1;3;1;3;2;1;2;3;3;5;1;1;3;1;1;7;2;3;0;2;0;3;2;0;1;3;0;4;4;63;5;3;3;2;1;3;2;4;1;5;2;1;2;2;3;0;2;0;1;3;3;0;1;1;5;4;1;0;2;1;60;2;4;6;0;2;2;2;1;3;5;1;2;1;1;1;5;4;1;3;0;2;0;0;1;1;0;1;2;1;4;2;49;1;1;2;2;1;3;1;2;1;2;4;1;3;2;1;2;1;3;0;0;1;2;1;1;3;2;0;2;1;3;60;6;3;2;2;3;1;3;1;4;3;1;1;3;0;1;1;5;6;0;0;0;0;4;2;1;0;2;0;3;1;1;78;1;4;0;4;4;2;2;5;2;3;3;2;3;1;3;3;5;3;0;0;4;3;1;3;1;1;2;3;3;4;3;39;1;2;1;2;0;1;2;1;1;1;0;0;2;2;1;1;1;0;0;2;2;2;5;1;1;3;2;2;0;0;58;1;1;2;0;0;2;2;1;2;4;0;1;0;3;1;3;1;3;3;3;2;3;1;4;3;1;0;3;1;2;5;52;1;2;1;1;2;1;0;2;2;2;2;1;1;3;3;2;3;0;2;2;0;2;1;2;3;2;1;3;4;1;76;1;4;2;5;3;5;1;2;2;7;3;0;0;1;5;2;4;2;2;3;3;2;2;3;2;2;2;0;1;4;1;
;;;85 or more years;1421;281;5;8;5;3;8;9;8;7;7;9;7;7;10;13;12;7;11;10;8;13;12;4;9;9;9;14;10;12;9;15;11;180;12;13;10;13;7;7;6;7;8;3;9;4;8;6;6;10;7;5;5;4;7;5;6;2;0;3;4;3;0;104;5;3;3;1;7;2;1;4;5;5;3;6;6;5;2;9;2;4;3;5;0;1;1;2;1;4;3;4;1;1;5;100;0;5;5;3;2;0;3;3;4;2;3;4;2;4;3;3;4;2;7;5;2;5;5;5;0;5;7;2;2;3;91;1;3;5;3;6;5;1;7;4;4;1;4;4;2;1;1;3;2;6;2;1;2;3;2;3;2;2;1;4;3;3;83;9;3;2;3;2;2;1;3;2;6;2;2;1;2;0;5;6;3;0;4;4;0;4;1;6;1;3;2;3;1;96;4;6;2;3;1;4;6;3;3;5;4;3;3;3;2;2;2;1;1;5;5;3;0;3;1;5;3;2;4;3;4;91;2;4;2;2;2;3;1;0;5;3;6;3;7;1;3;5;2;6;0;4;3;3;2;5;1;2;4;4;2;3;1;73;2;3;2;2;2;4;4;3;2;1;0;2;5;1;2;2;3;4;3;3;0;4;3;3;4;1;1;2;3;2;76;3;4;1;1;4;2;0;3;8;6;6;1;1;3;1;5;4;2;1;3;1;1;3;2;1;2;2;2;1;1;1;127;2;4;1;3;1;2;6;3;5;7;6;2;3;3;2;6;6;5;1;8;5;6;1;5;7;6;3;3;8;7;119;3;3;4;3;2;3;9;3;5;3;1;4;2;5;4;2;8;4;5;3;2;7;0;1;5;5;6;7;2;3;5;
;;F;0-64 years;497;78;2;1;1;1;0;4;1;2;0;3;1;4;5;4;2;3;5;3;1;1;3;4;1;1;4;2;3;5;4;4;3;53;2;2;1;3;4;0;2;1;0;2;6;4;2;2;1;1;1;2;4;0;1;3;1;2;1;1;3;1;0;45;1;2;1;0;1;4;1;3;0;0;0;4;2;0;2;3;2;1;1;0;1;1;1;2;1;3;0;1;1;5;1;28;1;2;1;0;1;0;2;0;0;0;0;2;0;1;0;0;2;0;1;0;1;4;1;2;1;0;2;0;2;2;42;1;1;0;2;0;1;0;4;1;0;0;0;1;4;0;3;1;1;2;2;0;2;2;1;4;0;1;1;4;1;2;36;1;1;0;1;1;2;0;3;1;2;0;2;1;3;4;2;2;0;1;3;0;1;0;0;2;1;1;0;0;1;42;1;4;1;0;2;2;2;3;1;2;1;2;2;0;4;3;0;2;0;1;0;0;2;1;1;0;3;0;0;1;1;33;0;1;0;1;2;1;0;2;0;1;0;1;0;0;2;2;3;2;1;1;1;1;1;1;0;2;0;2;3;0;2;36;0;0;3;0;1;1;0;1;1;0;1;0;1;1;2;2;1;2;2;2;0;3;0;2;3;2;1;0;1;3;30;0;0;2;0;0;1;0;2;0;0;2;2;0;0;1;1;2;0;0;1;1;1;1;2;1;4;2;2;1;0;1;40;0;2;3;1;3;1;1;1;2;0;2;0;4;2;0;0;0;1;3;0;1;0;3;3;2;0;1;0;2;2;34;1;0;0;0;0;3;2;1;0;2;1;1;0;1;2;3;0;1;0;1;2;2;0;1;1;3;1;2;2;1;0;
;;;65-69 years;224;28;0;0;5;0;0;1;1;0;0;0;0;2;0;1;0;1;1;0;1;3;0;1;2;4;1;1;2;1;0;0;0;25;1;0;2;1;0;1;2;1;1;1;1;0;1;1;2;0;0;2;1;0;0;1;2;0;0;2;1;1;0;21;1;1;0;0;0;0;1;1;2;0;0;0;2;1;0;1;0;0;1;1;1;2;0;2;1;2;0;0;1;0;0;19;0;1;1;0;1;1;1;1;2;0;0;0;0;0;2;0;1;0;0;0;1;0;0;1;0;0;3;0;1;2;8;0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;14;0;2;0;2;1;0;0;0;0;1;0;1;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;1;2;0;16;1;1;0;1;0;0;0;0;2;0;0;0;2;1;0;1;0;0;1;0;0;1;0;1;0;2;1;1;0;0;0;17;0;0;0;0;0;0;1;1;2;0;0;1;1;0;2;1;1;1;0;1;0;0;0;1;1;0;1;1;0;0;1;19;0;1;0;2;1;0;2;0;0;0;0;1;0;1;0;1;0;0;1;2;0;2;0;1;2;1;1;0;0;0;20;2;0;0;0;0;1;1;1;1;1;0;0;0;1;1;0;1;1;1;0;0;2;0;1;0;1;1;1;1;0;1;19;1;0;1;0;0;1;0;2;1;0;2;1;0;1;0;0;1;0;0;1;0;2;1;0;0;2;1;0;1;0;18;0;1;0;0;0;1;3;0;0;1;0;1;2;1;1;0;0;0;1;0;1;1;0;1;0;0;0;1;2;0;0;
;;;70-74 years;364;59;1;1;1;1;1;0;0;4;2;3;2;3;2;0;2;0;5;1;1;7;1;0;1;1;2;6;2;4;1;0;4;49;3;1;5;1;3;2;3;4;3;2;0;0;0;2;0;5;1;2;4;1;2;1;1;1;2;0;0;0;0;30;0;1;0;1;1;0;1;2;2;2;0;1;1;3;1;1;1;1;1;1;1;0;1;0;0;1;2;0;0;1;3;23;1;1;0;0;0;0;0;0;0;0;1;1;0;3;0;1;1;0;1;3;1;2;2;0;1;2;1;0;0;1;21;0;1;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;1;2;1;1;1;0;2;1;1;0;2;1;1;0;23;0;1;1;0;0;2;2;2;1;1;1;0;0;2;2;0;1;1;1;0;1;0;0;2;1;0;0;0;0;1;21;1;0;0;0;0;0;0;0;0;1;3;2;2;1;0;0;2;1;0;2;0;1;1;0;0;0;2;0;0;2;0;31;1;0;2;1;1;2;1;0;2;1;1;1;0;0;0;2;1;0;4;2;2;0;0;1;0;1;1;2;0;2;0;22;0;0;0;1;3;0;0;0;1;0;2;1;1;1;1;1;2;0;1;2;0;1;0;0;0;0;1;0;3;0;22;1;0;2;0;1;1;1;1;0;4;0;1;1;1;2;0;1;0;0;0;1;0;2;0;0;0;0;1;0;1;0;33;0;1;0;1;0;0;1;1;0;0;3;1;1;2;0;1;0;2;1;1;1;1;1;2;0;4;2;2;2;2;30;1;2;1;0;2;0;0;1;1;0;0;1;1;0;2;0;0;3;0;2;2;1;0;1;3;2;1;1;0;1;1;
;;;75-79 years;529;84;2;0;1;1;3;0;3;4;2;1;3;1;2;4;1;7;3;3;1;2;3;3;6;4;4;7;2;1;4;1;5;60;2;4;4;3;2;3;2;0;1;3;1;3;1;4;2;2;2;1;0;3;2;1;1;3;3;6;1;0;0;51;0;4;2;4;3;1;0;1;5;2;1;0;2;2;1;0;1;1;3;0;0;1;4;2;2;2;1;2;1;2;1;40;2;4;0;4;1;1;1;1;0;1;3;1;0;0;2;2;0;2;2;0;1;2;0;0;1;1;2;2;3;1;39;1;1;1;1;1;0;0;2;0;2;1;3;1;4;2;1;1;0;1;0;0;1;1;0;3;1;2;0;3;3;2;37;1;3;1;1;1;1;2;1;1;1;3;2;3;2;0;1;2;0;0;1;0;0;2;3;1;0;1;1;1;1;48;0;1;0;3;2;1;0;0;2;0;4;3;4;1;1;3;2;2;4;3;1;2;3;0;1;2;0;0;1;1;1;30;1;2;1;0;0;2;2;3;0;1;1;0;2;0;0;2;3;0;1;1;1;0;2;0;2;0;0;0;0;2;1;23;0;0;1;1;0;1;1;0;0;2;1;2;1;2;0;1;2;0;0;0;3;1;1;1;1;0;0;0;1;0;46;2;4;4;0;3;1;0;1;2;2;1;2;0;0;1;0;2;2;1;2;0;1;2;3;0;0;2;1;2;4;1;37;1;0;2;0;2;0;1;2;0;0;1;4;1;1;1;2;1;1;1;2;4;2;0;0;1;1;0;2;1;3;34;1;2;2;2;1;0;1;1;0;0;0;0;2;2;1;3;1;2;0;0;1;1;0;0;2;1;2;1;1;1;3;
;;;80-84 years;885;172;3;2;9;2;6;2;4;7;2;7;6;0;4;3;7;7;5;8;10;5;3;4;8;10;10;4;8;6;10;7;3;94;4;4;5;1;7;5;3;7;2;3;1;4;4;1;6;2;1;4;4;1;4;3;5;3;4;2;2;2;0;70;1;3;4;2;2;4;0;4;0;1;0;1;7;2;3;5;1;3;2;2;3;5;1;2;2;3;0;4;1;0;2;57;5;0;2;3;3;2;4;2;2;2;2;0;4;0;0;3;0;2;0;0;0;1;2;3;4;2;4;0;4;1;60;0;4;3;2;5;2;2;1;3;3;4;1;0;2;2;3;0;2;0;0;1;5;2;2;0;3;2;1;2;3;0;63;4;1;1;3;1;2;0;2;1;6;0;2;2;2;4;5;2;2;0;2;2;1;1;4;5;2;0;3;2;1;55;2;2;1;2;0;2;2;1;2;1;7;1;1;0;1;0;1;2;5;1;6;2;1;1;3;1;2;3;2;0;0;63;0;7;4;2;1;0;3;1;0;6;3;2;1;0;2;1;1;6;1;4;1;5;0;2;3;1;0;4;1;1;0;48;0;2;2;4;1;2;2;4;0;3;1;0;1;3;3;0;2;3;1;2;2;1;0;0;3;2;1;1;1;1;68;2;1;4;2;3;3;0;1;4;5;3;2;1;2;2;2;3;3;2;2;0;3;1;2;4;1;1;4;2;1;2;71;1;3;3;3;0;2;3;4;3;4;0;1;3;2;1;1;2;4;1;5;3;0;1;5;3;1;5;2;2;3;64;2;3;2;1;2;0;2;2;2;3;3;1;2;4;3;2;0;0;4;5;1;3;4;1;5;2;1;1;1;1;1;
;;;85 or more years;2329;436;10;6;11;10;10;10;8;10;12;16;14;21;19;18;13;15;14;16;14;17;19;9;27;20;10;11;19;13;19;14;11;279;14;12;18;24;10;13;12;19;7;9;11;10;11;9;7;15;7;2;3;9;2;6;9;7;17;6;8;2;0;195;8;5;4;5;5;8;9;2;4;7;3;5;4;5;3;6;9;10;8;7;10;5;6;8;7;6;8;7;8;5;8;130;9;6;3;2;7;3;4;3;3;3;7;4;6;2;2;3;5;4;3;1;7;7;0;3;5;5;7;6;7;3;150;5;6;3;4;9;6;5;5;3;6;2;3;10;1;2;5;3;1;5;5;6;9;4;4;3;11;7;1;9;1;6;145;7;8;3;3;5;8;3;5;0;5;4;6;7;3;10;4;5;1;5;5;12;3;2;8;3;0;5;3;7;5;154;4;4;5;3;5;6;4;4;4;5;6;7;3;7;6;3;9;4;3;7;5;5;4;6;3;9;7;4;4;6;2;173;9;6;4;2;8;3;11;2;4;6;6;7;9;7;8;6;4;8;5;4;5;3;5;7;4;4;3;6;4;5;8;151;3;3;9;5;8;4;3;7;4;7;4;7;4;3;4;7;5;7;4;7;6;3;4;6;3;7;4;7;3;3;168;7;4;4;5;4;3;12;5;5;6;7;7;9;3;3;1;6;6;5;2;6;2;6;7;4;6;2;4;9;12;6;169;1;8;8;6;3;5;5;5;6;6;5;4;5;6;5;7;9;1;5;4;8;5;5;5;11;8;4;8;4;7;179;3;11;5;9;4;5;4;4;5;14;6;7;4;7;7;9;5;7;4;3;3;6;3;8;2;1;5;7;11;4;6;
;1C: Alentejo;M;0-64 years;597;68;2;2;4;1;1;2;1;2;4;1;2;2;0;2;1;0;1;5;2;3;2;5;3;2;3;3;2;3;4;1;2;40;1;1;3;3;1;1;2;3;4;2;1;2;1;0;1;4;3;1;1;1;0;0;1;0;0;1;1;1;0;52;0;2;2;1;2;1;2;0;3;2;4;1;5;3;2;2;1;0;0;3;4;1;0;1;1;2;1;1;2;2;1;49;1;2;2;0;4;1;0;2;4;1;2;2;2;1;2;1;1;3;2;0;5;0;1;1;2;1;1;0;2;3;47;1;2;2;2;2;3;0;0;1;1;2;0;1;2;0;5;2;0;0;3;1;2;1;3;2;1;2;2;1;0;3;44;5;0;1;2;0;1;1;1;2;2;0;2;1;1;4;4;2;2;1;0;2;3;0;2;1;2;1;1;0;0;52;1;2;2;0;4;2;1;0;0;3;4;1;1;0;4;3;1;0;3;2;2;2;0;2;1;1;1;1;4;3;1;40;1;3;1;3;0;2;5;1;2;1;1;1;1;1;1;1;2;0;1;0;2;0;1;1;1;1;0;0;2;3;1;46;3;2;1;0;2;3;1;2;2;0;2;0;2;1;1;2;4;2;1;0;2;2;1;3;3;2;0;1;0;1;49;2;1;2;3;2;4;0;1;3;2;1;2;2;3;1;1;1;0;3;0;0;0;2;2;4;0;2;1;2;0;2;49;1;2;2;0;3;3;0;0;1;2;3;2;3;0;2;2;1;1;0;1;4;2;0;1;2;2;3;0;4;2;61;4;1;5;3;1;2;2;1;2;5;4;2;1;5;3;1;1;2;0;1;5;1;1;1;1;1;0;1;3;0;1;
