;;;65-69 years;253;19;0;1;0;0;1;0;0;3;0;0;0;0;1;0;0;1;2;2;0;0;1;0;1;0;0;0;1;1;2;0;2;22;2;1;3;0;1;1;0;1;0;0;1;0;0;2;0;0;1;1;2;0;0;0;0;1;1;3;1;0;0;24;0;0;0;0;0;0;1;0;1;0;0;0;2;0;1;1;0;2;0;1;1;0;0;5;0;1;0;4;1;2;1;19;0;2;0;0;2;0;0;0;0;1;1;0;0;3;0;1;0;1;1;0;2;1;0;1;1;0;0;1;1;0;22;0;1;1;0;2;2;2;0;0;0;1;0;0;3;3;2;1;0;1;2;0;0;0;0;0;0;1;0;0;0;0;21;0;1;0;0;3;1;1;0;0;0;1;0;0;1;1;1;1;3;0;0;0;0;0;0;0;2;1;1;2;1;20;2;0;1;0;0;1;0;0;0;1;0;0;2;2;0;0;1;1;1;0;1;1;1;1;1;1;0;0;0;1;1;20;0;0;0;1;1;0;0;0;0;2;0;0;1;3;2;1;1;0;1;1;0;1;1;2;1;0;0;0;0;0;1;20;2;1;0;1;1;1;0;0;0;1;1;2;0;0;1;1;1;0;0;0;1;0;1;1;1;0;1;2;0;0;13;2;1;0;1;0;0;0;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;2;0;0;0;23;2;0;2;0;1;0;1;2;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1;0;0;2;3;4;0;1;30;0;1;1;1;0;1;3;2;0;1;1;2;0;1;0;2;0;3;0;2;0;0;1;1;1;1;0;2;1;1;1;
;;;70-74 years;358;34;1;0;1;0;2;0;1;2;3;0;1;0;1;2;1;4;1;2;1;0;0;0;2;2;1;1;0;1;1;3;0;33;0;1;3;2;1;0;1;1;0;1;2;1;2;0;1;1;3;2;3;2;0;2;0;1;2;0;0;1;0;38;0;1;1;0;0;0;2;0;2;1;2;2;2;2;1;2;0;1;2;2;0;0;1;3;0;1;3;2;2;0;3;35;3;2;1;1;3;2;1;0;1;0;2;0;0;2;1;1;0;1;0;1;3;3;1;1;0;0;1;1;2;1;30;1;2;0;0;2;0;1;0;2;1;1;0;1;0;2;1;1;2;2;0;0;0;1;1;2;0;2;1;1;2;1;25;0;0;0;2;0;0;0;1;1;1;0;0;1;1;0;2;1;1;0;1;2;1;2;1;1;2;1;1;0;2;29;1;0;4;0;1;3;0;1;0;1;0;0;3;1;0;2;0;0;0;2;0;2;1;3;2;0;0;0;2;0;0;25;0;2;0;0;1;1;0;0;1;0;0;0;2;0;2;2;2;0;1;0;0;1;0;1;2;1;2;2;0;1;1;32;1;1;1;1;1;1;1;1;1;2;1;0;4;0;2;2;1;1;2;2;1;1;1;0;1;0;1;1;0;0;27;1;1;1;0;0;1;3;0;0;1;0;2;0;3;1;0;0;1;0;0;1;0;2;1;1;1;0;1;1;0;4;25;1;1;2;0;2;0;2;0;0;0;1;0;1;3;4;2;0;0;1;0;0;1;0;1;0;1;1;1;0;0;25;1;2;1;1;1;1;2;0;1;0;1;0;0;1;1;1;0;2;0;0;1;1;1;0;1;0;0;2;0;0;3;
;;;75-79 years;477;47;2;4;0;3;1;2;1;1;2;1;0;1;2;0;1;0;0;3;3;3;0;2;1;1;0;2;4;0;3;2;2;33;0;3;0;0;2;1;1;0;1;2;2;0;1;1;1;2;1;4;0;1;3;1;1;0;1;0;2;2;0;39;1;2;2;1;0;1;2;0;0;2;0;1;4;1;2;1;0;0;5;0;1;2;3;0;2;2;1;0;2;0;1;36;3;0;0;2;2;1;1;0;0;2;1;0;1;2;2;2;1;1;1;1;2;0;4;0;1;1;3;0;1;1;42;1;1;2;2;1;0;1;1;3;1;2;3;1;3;1;0;1;2;2;1;1;0;2;1;2;1;2;1;2;0;1;40;0;2;0;2;3;1;3;0;2;2;0;1;1;1;2;1;2;1;0;0;2;1;2;1;1;1;2;1;2;3;45;0;2;2;2;0;2;3;4;2;0;1;1;1;5;2;2;0;3;0;2;1;0;0;3;0;1;0;2;2;1;1;35;2;1;0;3;1;2;0;0;0;3;1;2;0;1;0;2;1;0;1;1;0;1;0;2;4;3;1;2;0;0;1;44;5;2;1;2;0;3;2;1;2;0;1;2;4;1;2;0;1;2;0;2;2;1;2;1;0;1;0;1;3;0;40;0;1;2;1;1;2;2;2;2;1;2;1;0;1;5;1;0;1;1;0;1;1;2;4;4;0;0;1;0;0;1;40;2;1;1;1;2;2;2;1;2;1;2;2;0;3;3;0;0;1;3;0;0;1;2;0;4;2;0;1;0;1;36;1;0;5;2;0;0;3;0;0;1;0;0;1;2;1;0;1;1;2;2;2;0;4;0;1;1;1;3;1;0;1;
;;;80-84 years;647;69;3;2;0;2;3;1;0;1;1;2;0;1;4;3;1;4;2;3;3;0;4;2;3;6;3;3;2;3;1;5;1;52;2;4;4;2;1;3;2;1;2;3;1;0;2;3;1;2;0;2;2;0;2;1;3;1;3;3;2;0;0;70;2;1;1;4;2;4;2;2;3;2;1;1;4;2;1;3;3;5;1;2;3;2;1;1;2;2;5;3;1;3;1;52;2;0;2;0;2;3;1;1;1;3;5;0;1;2;3;2;1;3;1;2;3;2;4;2;2;0;1;1;0;2;50;2;1;1;4;3;0;3;1;0;2;1;3;0;1;1;1;1;2;3;2;3;0;1;3;4;0;2;1;1;1;2;56;1;0;1;3;3;0;3;2;4;1;2;2;3;1;2;1;4;2;2;4;4;4;0;0;3;0;0;1;1;2;56;2;1;1;0;2;2;1;1;2;3;3;3;1;2;3;3;2;1;3;3;1;0;2;1;1;3;2;2;2;2;1;41;0;2;1;1;4;1;1;2;0;0;0;1;0;0;0;0;2;1;3;4;0;1;3;0;0;2;1;8;3;0;0;42;2;1;2;5;0;2;1;0;1;3;3;2;0;2;0;2;1;0;0;2;1;1;4;0;1;0;0;1;2;3;49;4;2;3;4;0;4;1;0;1;4;1;1;1;1;2;2;1;1;1;2;0;3;1;0;2;1;2;1;1;1;1;51;0;2;1;3;1;0;2;1;2;1;1;1;1;1;1;4;4;5;1;1;0;4;2;2;2;2;1;2;0;3;59;2;0;1;3;1;5;2;4;0;2;2;2;2;4;3;1;3;4;2;0;3;0;2;1;2;3;2;0;0;3;0;
;;;85 or more years;1543;129;7;4;4;1;9;3;3;3;7;5;3;7;4;4;5;3;3;3;4;4;8;3;4;4;2;4;6;3;4;2;3;147;9;4;5;7;5;2;5;6;6;4;8;7;2;3;5;4;4;9;4;5;9;3;1;8;9;3;6;4;0;160;9;4;2;5;6;10;3;5;6;3;3;5;5;2;7;6;8;4;8;5;4;2;6;7;4;6;6;6;5;5;3;122;7;5;1;5;7;1;6;3;4;7;6;3;4;2;2;0;5;8;4;5;2;5;4;2;2;4;5;2;2;9;131;1;4;2;5;4;6;4;4;3;5;2;2;4;11;5;10;8;2;1;4;7;3;4;2;1;4;4;8;5;4;2;136;5;2;8;0;3;5;3;10;3;8;7;7;6;6;3;8;3;2;8;3;4;6;2;2;2;3;6;3;4;4;126;9;4;5;5;1;7;3;4;2;4;3;3;4;10;6;7;2;3;2;2;5;4;2;4;3;3;5;4;3;4;3;107;3;4;2;2;4;3;1;1;5;5;3;2;3;1;4;4;3;3;3;2;4;5;6;6;4;3;3;3;8;6;1;97;1;0;4;3;2;5;3;0;3;5;10;6;5;1;4;2;2;6;4;0;0;3;6;4;3;4;2;2;4;3;116;6;4;1;3;2;0;7;4;3;3;5;3;2;1;1;5;6;4;7;4;3;4;6;5;5;1;1;6;2;6;6;128;5;5;3;1;6;4;3;4;8;1;3;7;3;7;5;6;4;2;3;6;3;3;6;8;3;4;3;3;4;5;144;6;2;5;4;8;6;4;4;3;3;5;7;7;2;9;4;6;6;6;3;7;1;8;3;4;5;3;3;3;6;1;
;;F;0-64 years;277;30;0;1;1;1;0;1;2;1;0;0;2;3;1;2;2;3;3;2;0;1;0;0;0;0;2;0;0;0;2;0;0;23;1;1;2;0;1;0;2;0;1;1;1;0;0;2;0;1;2;2;3;0;1;0;1;0;0;1;0;0;0;21;3;0;0;0;0;2;0;3;0;0;0;1;1;1;0;0;1;0;2;1;0;0;1;0;2;0;0;0;1;1;1;32;1;1;0;0;2;1;1;2;1;3;0;1;3;0;1;1;4;1;1;1;1;1;0;1;0;0;2;2;0;0;21;0;1;0;1;2;0;0;0;1;1;2;0;0;0;1;0;2;1;0;0;2;1;2;1;1;1;0;0;1;0;0;23;0;0;0;1;1;1;1;2;2;0;0;1;1;1;0;1;1;1;0;3;0;1;1;0;1;0;1;1;1;0;17;1;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;2;1;1;0;1;1;0;0;1;25;1;0;2;0;0;0;0;1;0;1;0;2;2;0;0;2;1;2;0;0;0;2;3;0;1;2;0;1;1;0;1;24;2;1;0;0;1;1;0;2;2;0;0;1;2;0;0;1;0;2;0;0;1;2;1;3;1;0;0;0;1;0;20;0;1;0;0;2;0;1;0;1;0;2;1;1;1;0;0;0;0;1;1;3;0;1;1;0;0;0;0;0;2;1;19;0;0;1;0;0;0;0;1;0;1;0;0;1;1;1;2;1;1;0;0;1;2;1;1;1;1;1;1;0;0;22;1;0;2;1;0;2;1;0;0;1;0;1;1;1;2;1;0;0;0;0;1;0;0;0;0;0;2;1;2;1;1;
;;;65-69 years;139;13;0;1;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;1;0;1;0;0;2;0;0;0;2;1;1;10;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;1;0;17;0;0;0;1;2;1;1;0;0;0;0;0;0;0;1;0;1;1;2;0;0;0;0;2;0;0;2;0;0;0;3;8;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;2;0;0;11;0;0;1;1;0;0;0;2;0;0;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;8;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;12;1;1;0;0;0;2;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;1;0;16;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;2;2;1;1;1;0;0;1;1;0;2;0;12;0;2;0;1;0;0;0;0;0;2;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;16;1;1;0;1;0;0;0;1;0;2;1;0;0;1;1;1;1;0;1;0;1;0;0;0;1;0;1;0;0;0;1;9;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1;1;2;0;
;;;70-74 years;186;14;1;1;2;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;3;0;0;1;13;0;1;0;0;1;0;0;1;1;0;0;1;1;0;1;1;0;0;0;0;0;1;1;1;1;1;0;0;0;18;1;0;1;1;1;0;1;1;1;0;1;1;1;0;1;0;0;1;1;2;0;1;0;0;0;0;2;0;0;0;0;9;2;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;24;3;0;1;2;1;2;1;0;1;0;0;0;0;2;1;0;1;1;1;1;0;2;0;1;1;1;0;1;0;0;0;14;0;0;0;1;1;0;1;0;0;1;1;1;0;3;0;1;0;0;1;0;0;2;1;0;0;0;0;0;0;0;26;1;1;0;0;0;1;1;0;0;0;2;2;0;1;2;2;1;0;0;2;4;1;0;1;3;0;0;1;0;0;0;17;1;0;0;0;2;0;0;1;1;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;1;1;1;0;1;8;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;13;0;0;0;0;1;1;0;0;1;0;1;0;0;2;1;0;0;0;0;1;1;1;0;2;1;0;0;0;0;0;0;15;1;0;0;0;1;0;0;1;0;2;0;1;2;0;0;0;0;0;0;1;0;1;0;0;0;2;1;2;0;0;15;4;0;0;0;2;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;2;0;1;0;0;0;0;0;1;
;;;75-79 years;352;41;4;2;0;1;0;0;2;1;1;4;1;4;2;0;3;2;1;1;1;0;2;1;0;1;1;2;0;2;1;0;1;29;0;1;2;0;0;2;0;1;0;2;0;1;2;0;1;3;1;2;0;1;0;3;0;2;1;0;3;1;0;21;1;0;0;2;0;1;1;0;0;0;1;1;0;0;0;2;1;0;2;2;0;0;0;0;2;0;1;1;1;2;0;36;2;1;1;2;1;2;3;1;0;0;0;1;1;0;1;0;0;2;2;3;1;0;4;3;1;0;0;1;1;2;27;0;0;4;2;0;0;1;1;1;3;0;2;1;0;1;1;1;0;1;2;0;1;0;3;0;1;0;0;1;0;0;26;0;0;0;1;0;0;3;0;0;1;0;2;1;2;1;2;1;0;0;0;2;1;3;2;1;0;0;2;1;0;37;6;1;1;0;3;1;2;0;2;0;0;1;2;2;2;1;1;1;2;2;2;1;0;0;1;0;2;0;0;0;1;29;2;1;0;1;0;1;0;1;1;0;0;0;3;1;1;0;1;1;2;0;4;1;1;1;1;1;0;1;1;1;1;16;1;0;1;1;1;0;0;1;1;0;0;0;2;0;2;2;0;0;0;0;1;0;1;0;1;0;0;0;0;1;21;1;1;0;2;0;1;3;2;0;1;1;1;1;0;0;1;0;0;0;1;0;0;1;1;0;1;1;0;0;1;0;42;0;2;1;3;2;3;1;3;1;3;1;0;2;3;2;2;0;2;0;0;1;2;2;3;0;1;0;0;1;1;27;1;1;1;1;1;2;0;0;0;1;1;1;0;2;0;2;2;1;1;0;0;0;3;1;1;0;2;0;1;0;1;
;;;80-84 years;691;40;0;0;2;0;3;0;0;2;4;1;0;3;1;1;2;0;2;0;0;0;1;1;1;0;3;1;3;1;4;1;3;66;2;1;2;1;1;2;4;1;1;3;1;3;1;4;2;5;0;5;1;2;3;4;5;5;1;1;3;2;0;54;1;2;4;1;4;3;2;2;2;3;2;4;1;2;2;2;1;2;0;2;1;0;1;2;1;0;1;1;3;1;1;63;1;2;0;5;1;3;3;2;3;1;1;0;4;4;1;2;3;4;3;2;2;2;4;3;3;2;1;0;1;0;63;0;1;0;1;2;3;3;2;1;2;4;0;1;4;5;2;3;2;2;1;4;2;1;1;0;0;3;3;1;6;3;68;2;3;3;0;3;5;3;2;4;3;6;0;4;3;1;1;4;3;1;1;0;3;1;2;2;4;1;0;1;2;77;3;1;2;1;1;3;4;3;2;1;1;2;3;4;5;1;2;5;1;1;3;5;2;3;1;2;3;4;2;3;3;50;3;1;1;0;1;0;0;3;1;1;0;6;2;3;0;0;1;1;3;3;3;4;1;2;0;3;0;2;1;1;3;45;1;3;3;0;0;2;2;2;0;1;0;1;3;1;3;3;1;2;1;0;3;2;0;1;1;2;4;2;1;0;52;3;2;3;0;2;0;4;1;2;0;0;0;1;0;3;3;1;3;2;0;1;2;1;3;1;2;2;3;3;1;3;58;1;1;2;1;1;1;3;2;4;0;2;5;1;3;0;2;1;3;3;4;2;2;2;2;0;1;2;0;3;4;55;2;0;0;0;5;3;1;3;1;1;1;2;1;1;4;2;2;1;4;2;2;3;0;1;1;3;3;0;2;2;2;
;;;85 or more years;2311;228;3;11;6;8;5;4;8;6;7;1;7;7;9;8;6;7;8;7;3;10;8;10;11;6;14;12;10;5;6;11;4;186;3;10;6;4;6;10;5;5;2;10;4;13;7;13;6;6;10;5;9;5;5;7;8;5;3;12;2;5;0;214;9;6;6;6;8;8;4;6;6;7;10;9;4;6;6;11;6;6;4;11;5;7;5;6;5;6;4;5;12;13;7;195;9;8;5;4;4;8;10;5;5;5;8;6;6;5;6;5;8;8;8;9;4;7;6;7;6;5;7;8;6;7;211;4;8;7;5;1;4;5;6;11;7;16;10;6;12;9;6;7;9;3;6;11;5;5;3;9;6;4;6;9;4;7;204;7;6;3;4;5;9;8;6;6;5;7;7;6;13;10;8;9;10;8;8;8;5;5;4;6;9;6;7;2;7;201;6;1;6;8;4;7;7;12;9;10;4;10;8;14;5;6;3;14;4;4;7;2;8;9;5;5;7;2;2;5;7;162;6;5;6;5;8;3;4;8;7;3;5;2;5;3;6;8;7;7;6;6;3;2;6;6;8;5;2;6;5;3;6;122;4;4;5;3;4;3;5;3;8;5;4;4;3;5;4;1;8;4;0;10;4;5;4;6;3;0;2;3;4;4;171;4;5;10;11;6;10;3;3;3;8;3;8;9;6;9;2;7;6;5;6;5;3;2;5;3;6;5;7;4;5;2;187;9;3;8;4;8;4;7;8;8;5;1;4;4;4;5;7;6;7;4;7;9;5;6;5;8;6;6;10;12;7;230;6;7;3;10;5;9;5;11;6;4;5;12;10;4;8;6;9;9;5;6;11;6;5;3;7;9;11;6;13;9;10;
;15: Algarve;M;0-64 years;608;43;0;0;1;0;0;2;2;2;2;2;2;1;1;4;2;1;1;2;1;1;3;0;3;3;0;1;1;1;1;1;2;56;2;3;0;5;5;1;0;2;1;3;3;2;1;2;1;4;3;2;1;0;3;3;1;1;2;0;4;1;0;51;0;2;1;3;1;1;4;1;3;0;2;0;2;2;1;1;2;1;0;0;2;5;3;2;4;1;0;1;1;3;2;51;5;1;1;0;3;0;2;1;0;1;2;0;0;2;3;2;3;0;3;1;2;2;1;5;1;2;3;3;1;1;42;1;2;2;0;1;2;1;2;5;3;1;2;2;1;1;1;2;1;3;0;2;1;0;0;0;1;2;0;2;0;1;53;0;0;2;1;2;1;3;2;0;2;4;3;2;0;3;2;1;1;0;4;1;1;1;4;3;1;0;5;4;0;46;0;0;0;1;2;1;0;4;3;1;2;2;3;4;1;1;3;0;1;2;3;1;1;0;2;1;2;2;0;2;1;53;3;4;2;4;2;2;3;2;1;0;1;1;0;2;3;3;3;2;2;0;1;2;3;4;0;1;0;2;0;0;0;45;3;2;0;4;2;4;2;2;0;2;0;5;1;2;1;0;1;2;1;3;2;0;1;0;1;0;0;2;2;0;50;4;3;1;6;1;1;0;2;1;2;0;0;1;0;2;1;1;1;3;1;4;1;1;1;0;4;3;0;0;2;3;62;2;0;2;1;1;4;2;1;2;1;2;3;1;0;2;3;1;5;0;3;0;1;3;5;5;1;3;3;4;1;56;0;2;1;5;0;0;2;3;4;2;1;1;2;4;1;2;2;0;2;1;1;3;3;0;2;1;4;2;2;2;1;
;;;65-69 years;275;25;0;1;0;1;0;1;0;1;0;1;2;1;1;1;0;2;0;4;1;0;0;3;0;0;0;1;1;0;0;1;2;19;2;1;1;1;1;2;0;0;0;1;1;0;1;2;2;0;0;1;1;2;0;0;0;0;0;0;0;0;0;27;1;0;0;0;1;2;1;1;1;1;2;4;1;1;0;1;1;0;0;1;1;0;2;1;1;1;0;2;0;0;0;25;0;1;1;2;0;1;1;1;0;2;0;0;0;1;0;1;0;1;1;2;0;3;1;0;0;2;2;1;1;0;19;1;0;1;1;0;0;1;0;1;1;0;1;0;1;1;0;3;0;1;0;2;1;0;0;1;0;0;0;1;0;1;20;2;1;1;0;0;2;0;0;2;0;1;1;0;0;1;0;1;1;1;0;0;0;1;0;1;1;1;0;1;1;25;1;1;0;0;0;2;0;1;1;3;0;2;0;1;1;0;3;0;1;0;0;0;0;1;2;1;2;1;0;1;0;18;0;1;0;0;0;0;2;0;1;0;0;0;1;0;1;0;3;0;2;0;0;1;1;0;2;0;0;2;1;0;0;15;0;0;0;0;1;0;1;1;1;1;0;1;1;0;0;3;0;0;2;0;0;0;0;0;0;0;1;1;1;0;34;0;2;1;0;2;2;1;0;2;0;1;1;1;2;0;2;2;3;0;0;0;2;0;0;2;2;2;2;1;0;1;28;0;1;2;0;2;2;2;1;0;0;1;3;0;0;0;0;0;1;1;0;4;1;1;0;1;1;0;0;3;1;20;1;0;0;0;1;0;1;1;1;1;1;1;0;0;0;0;3;0;0;2;2;0;0;1;1;0;0;1;0;0;2;
;;;70-74 years;349;38;3;0;2;0;1;1;1;1;0;1;1;1;3;0;0;3;1;0;1;3;2;1;1;4;2;0;0;0;2;2;1;21;1;1;3;0;2;0;1;0;1;1;1;1;0;1;0;0;2;0;0;0;0;0;2;0;2;0;1;1;0;33;0;1;0;3;2;1;0;1;1;2;0;2;0;2;3;0;0;2;0;3;0;1;0;1;1;1;0;2;1;1;2;34;2;0;0;0;1;2;4;1;1;1;0;1;3;3;0;0;1;0;2;0;1;2;0;0;2;5;1;0;1;0;24;0;0;2;3;0;2;1;0;2;1;2;0;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;2;1;0;0;30;0;0;1;1;0;2;0;1;2;0;1;1;3;2;2;0;2;1;1;1;1;1;1;0;0;2;1;1;2;0;42;0;1;1;1;0;3;1;0;1;1;2;2;0;1;2;2;2;4;0;0;2;0;0;1;0;5;3;4;0;1;2;28;1;2;1;0;2;0;1;1;0;2;1;1;0;2;4;1;2;0;0;2;0;1;0;2;1;0;0;1;0;0;0;22;1;1;3;0;2;0;0;1;0;0;0;0;1;0;1;1;1;1;1;0;0;0;2;2;1;1;0;0;2;0;22;0;0;0;1;1;0;0;0;1;2;0;2;3;0;1;0;1;0;2;1;1;0;0;1;3;1;0;1;0;0;0;30;0;1;2;0;3;1;0;5;1;1;0;1;2;1;1;1;1;1;0;3;0;1;0;1;1;1;0;0;0;1;25;3;1;0;0;3;1;0;0;0;1;0;1;0;0;1;0;1;1;0;3;0;0;3;0;0;1;1;2;0;2;0;
;;;75-79 years;406;34;0;3;1;0;2;1;0;2;2;1;0;1;0;4;2;0;0;1;0;0;1;3;1;1;1;1;1;2;2;0;1;30;2;2;0;1;2;0;0;1;0;1;1;1;2;0;2;2;1;0;0;3;0;3;0;1;0;2;1;2;0;40;1;4;1;0;1;1;0;1;0;1;0;0;2;1;0;1;0;1;0;1;3;3;1;5;2;1;3;0;3;1;2;38;0;3;2;2;1;1;0;0;1;0;3;4;1;1;0;2;4;2;1;2;2;0;1;2;0;1;0;0;2;0;39;1;0;0;1;2;0;4;1;1;0;2;0;1;2;1;1;2;0;3;3;0;2;0;1;2;0;0;2;3;2;2;32;0;0;2;0;2;2;1;0;0;0;1;0;2;2;1;3;0;3;1;0;0;3;0;0;2;2;0;0;3;2;37;2;2;1;0;0;2;1;0;0;4;1;0;1;2;1;2;2;0;1;2;1;0;1;1;1;1;2;1;1;3;1;30;2;2;2;1;2;2;0;0;0;0;0;3;1;1;0;2;0;1;0;3;1;0;0;0;0;2;1;1;1;2;0;27;0;0;2;1;0;1;1;0;2;1;3;1;2;2;2;1;1;0;1;2;1;0;1;1;0;0;0;0;1;0;27;0;2;1;0;0;0;0;0;0;2;2;0;1;1;3;0;1;1;0;1;1;1;0;1;1;2;1;0;0;1;4;33;1;1;1;2;0;0;0;3;2;2;1;0;1;1;0;1;0;1;0;0;1;0;4;0;1;5;2;1;1;1;39;2;0;2;1;2;2;2;1;1;1;1;1;1;1;0;0;0;2;3;0;1;3;1;2;1;1;2;1;1;1;2;
;;;80-84 years;494;48;6;3;1;0;2;1;1;1;0;2;2;0;2;3;1;4;4;0;1;1;0;1;3;2;2;1;1;0;0;1;2;30;1;2;1;1;2;1;0;2;2;0;0;1;0;2;1;1;4;1;2;1;0;0;1;2;0;0;0;2;0;49;2;2;0;1;1;0;2;2;3;3;1;1;0;2;2;0;0;3;0;1;4;3;3;0;2;1;2;3;2;1;2;53;2;1;2;1;1;1;4;3;2;1;1;1;1;4;0;1;1;2;2;3;3;3;0;2;0;5;1;1;4;0;42;1;1;3;1;1;4;1;1;1;2;1;2;0;0;1;2;0;1;2;0;1;1;4;3;1;0;1;3;1;2;0;36;1;1;1;1;1;1;0;2;1;1;0;1;2;0;0;0;3;4;1;0;3;3;1;1;1;1;2;0;2;1;46;1;2;4;1;1;1;1;0;1;0;0;1;2;2;4;1;1;2;1;1;1;3;0;2;2;2;1;2;2;3;1;36;2;2;3;2;2;1;1;0;2;1;3;1;1;1;2;2;0;0;0;0;1;2;0;1;0;1;0;0;1;2;2;27;0;0;2;1;2;1;1;2;0;3;1;0;1;0;2;1;2;0;0;1;1;3;1;0;0;0;1;0;0;1;33;2;2;0;0;0;0;2;0;5;2;0;0;2;0;1;1;2;0;0;1;2;0;1;1;1;2;3;1;1;0;1;46;1;0;4;3;1;1;2;1;0;2;2;3;2;2;3;1;0;0;3;3;2;3;0;2;1;1;2;0;0;1;48;2;2;1;1;2;1;2;2;2;1;2;3;3;2;0;1;1;0;1;3;1;2;1;2;0;0;3;3;2;0;2;
;;;85 or more years;1060;98;5;3;6;5;1;3;3;1;6;2;2;1;2;4;1;5;3;0;2;2;6;4;4;5;3;2;3;2;3;3;6;107;4;6;4;5;6;4;3;5;3;2;3;3;4;4;3;4;7;5;0;5;3;4;3;1;7;4;4;1;0;85;4;6;1;6;1;2;2;2;1;0;2;3;5;3;0;1;4;1;3;4;2;4;4;3;4;3;5;3;2;3;1;91;3;2;5;2;2;4;2;2;1;4;2;6;2;3;1;4;3;4;3;1;4;4;3;4;4;2;4;4;3;3;98;4;3;5;1;2;4;0;7;5;2;2;3;5;1;4;2;3;2;3;5;2;2;5;2;7;4;5;2;3;1;2;80;2;2;4;4;5;1;1;6;2;6;3;3;7;0;1;2;3;2;0;2;3;4;4;0;0;4;1;2;2;4;95;2;5;4;2;2;2;1;6;4;6;1;1;1;4;2;1;3;2;5;4;4;3;4;4;5;4;1;2;3;3;4;71;2;1;3;4;1;1;3;3;1;2;1;0;2;4;2;2;1;2;4;2;2;6;2;4;1;2;3;0;3;5;2;62;1;2;1;1;2;2;1;3;1;4;1;1;1;2;3;0;2;5;3;5;1;5;3;1;1;1;3;1;3;2;71;5;2;2;0;1;4;3;1;3;0;1;2;2;1;2;1;3;2;5;4;3;4;4;3;1;3;1;3;1;3;1;83;2;1;2;0;3;5;1;2;4;2;2;6;5;3;3;1;3;1;3;3;3;2;3;2;5;4;4;2;4;2;119;5;4;4;3;14;5;4;4;4;1;3;4;4;4;3;6;3;2;1;3;2;3;4;1;2;4;6;3;4;2;7;
;;F;0-64 years;289;30;2;0;0;1;0;0;2;0;2;0;0;0;2;2;1;1;2;2;1;0;2;2;1;1;0;0;1;1;1;1;2;18;0;2;0;0;2;0;1;1;2;0;0;0;0;1;0;1;0;1;1;1;0;0;1;1;0;1;0;2;0;26;0;1;4;0;1;1;1;1;0;0;0;0;0;1;0;3;2;1;1;1;1;0;0;1;0;0;1;1;0;0;4;20;2;0;1;0;0;1;1;0;1;1;1;1;0;1;0;1;2;2;1;0;0;0;1;1;0;1;0;1;0;0;21;2;0;0;2;1;1;0;1;1;1;0;0;0;0;1;3;0;2;0;1;1;1;0;1;0;0;1;0;0;0;1;18;2;0;0;0;0;1;1;1;0;0;0;2;0;0;0;1;1;1;0;3;0;0;0;1;1;0;1;0;2;0;22;0;0;2;2;3;1;0;0;0;3;0;1;1;0;0;1;0;0;0;1;1;0;1;0;0;2;1;1;1;0;0;26;0;2;2;1;0;1;1;0;1;0;0;1;2;0;2;0;3;1;0;3;1;1;0;0;0;0;2;0;0;0;2;22;2;1;1;1;1;0;1;1;1;1;0;2;1;0;2;0;1;1;1;1;0;1;0;0;1;1;0;0;0;0;27;1;0;3;2;1;0;0;3;1;2;1;0;0;2;1;0;1;0;0;1;0;0;0;2;0;2;0;2;1;1;0;26;0;1;0;0;0;2;1;1;1;1;3;1;0;0;0;1;3;1;0;0;0;1;0;1;3;2;0;0;0;3;33;2;0;1;0;1;0;1;1;0;0;0;0;1;1;5;1;1;1;1;1;3;1;0;1;1;3;0;0;3;1;2;
